Graph#  Reduction Time  Kern.Size  Accuracy
     0;     70.733390;           0;     0.92
     1;     73.935714;           0;     0.93
     2;     22.510339;           0;     0.90
     3;     42.583747;           0;     0.89
     4;     57.814547;           0;     0.93
     5;     69.733622;           0;     0.95
     6;     25.415944;           0;     0.92
     7;     62.344697;           0;     0.92
     8;     32.804836;           0;     0.88
     9;     55.408822;           0;     0.89
    10;     50.628733;           0;     0.94
    11;     42.739962;           0;     0.89
    12;     28.977613;           0;     0.91
    13;     32.101792;           0;     0.93
    14;     94.821480;           0;     0.90
    15;     59.298573;           0;     0.90
    16;    111.692519;           0;     0.93
    17;     48.113700;           0;     0.96
    18;     22.666595;           0;     0.93
    19;     36.163420;           0;     0.86
    20;     45.567375;           0;     0.96
    21;     72.482923;           0;     0.95
    22;     27.868455;           0;     0.90
    23;     54.705947;           1;    -0.01
    24;     26.774962;           0;     0.89
    25;     31.586331;           0;     0.86
    26;     40.927926;           0;     0.92
    27;     47.629401;           0;     0.89
    28;     30.945895;           0;     0.95
    29;     68.187068;           0;     0.92
    30;     30.930195;           0;     0.91
    31;     44.192747;           0;     0.89
    32;     31.867514;           0;     0.92
    33;     25.009753;           0;     0.95
    34;     27.946560;           0;     0.93
    35;     63.313255;           0;     0.93
    36;     28.758871;           0;     0.92
    37;     40.646707;           0;     0.94
    38;     28.790113;           0;     0.95
    39;     94.930866;           0;     0.83
    40;     60.001544;           0;     0.88
    41;     25.743913;           0;     0.91
    42;     45.442406;           0;     0.91
    43;     51.144238;           0;     0.91
    44;     62.735307;           0;     0.90
    45;     24.228642;           0;     0.89
    46;     32.773553;           0;     0.93
    47;    104.506655;           0;     0.91
    48;     37.506780;           0;     0.87
    49;     51.566016;           0;     0.93
    50;     70.014805;           0;     0.94
    51;     32.054972;           0;     0.91
    52;     29.696151;           0;     0.87
    53;     30.492840;           0;     0.96
    54;     25.306555;           0;     0.92
    55;     62.938345;           0;     0.87
    56;     33.148465;           0;     0.96
    57;     77.372493;           0;     0.92
    58;     42.927372;           0;     0.92
    59;     41.708994;           0;     0.90
    60;     58.517465;           0;     0.96
    61;     49.910152;           0;     0.90
    62;     39.990608;           0;     0.90
    63;     57.517786;           0;     0.92
    64;     49.566524;           1;    -0.01
    65;     60.063976;           0;     0.88
    66;     87.760680;           0;     0.93
    67;    136.592881;           0;     0.93
    68;     61.735502;           0;     0.91
    69;     40.021821;           0;     0.86
    70;     43.036766;           0;     0.92
    71;     46.973343;           0;     0.91
    72;     70.077292;           0;     0.96
    73;     41.271557;           0;     0.97
    74;     85.167495;           0;     0.89
    75;     46.270425;           0;     0.96
    76;     33.398452;           0;     0.91
    77;     41.115305;           0;     0.94
    78;     45.130063;           0;     0.89
    79;     51.331697;           0;     0.96
    80;     37.866063;           0;     0.92
    81;     45.583046;           0;     0.91
    82;     69.749243;           0;     0.93
    83;     90.260049;           0;     0.94
    84;     33.882629;           0;     0.91
    85;     90.556856;           0;     0.90
    86;     70.186598;           0;     0.95
    87;     46.910857;           0;     0.92
    88;     69.539868;           0;     0.91
    89;     24.134917;           0;     0.90
    90;     30.242914;           0;     0.89
    91;     23.072663;           0;     0.90
    92;     34.507563;           0;     0.91
    93;     35.866535;           0;     0.93
    94;     37.147527;           0;     0.88
    95;     58.002042;           1;    -0.01
    96;     44.833182;           0;     0.92
    97;     81.137231;           0;     0.94
    98;     42.005719;           1;    -0.01
    99;     36.678884;           0;     0.89
