Graph#  Reduction Time  Kern.Size  Accuracy
     0;    121.049736;           0;     0.95
     1;     88.041768;           0;     0.92
     2;     73.638955;           0;     0.95
     3;    107.740275;           0;     0.93
     4;     45.629959;           0;     0.94
     5;     47.332595;           0;     0.94
     6;    106.584341;           0;     0.95
     7;     58.861176;           0;     0.91
     8;     38.881491;           0;     0.91
     9;     61.922916;           0;     0.94
    10;    131.906559;           0;     0.96
    11;     76.888232;           0;     0.94
    12;     56.439828;           0;     0.95
    13;     60.173369;           0;     0.93
    14;     94.305981;           0;     0.89
    15;     78.434706;           0;     0.94
    16;     57.392781;           0;     0.94
    17;     56.611662;           0;     0.95
    18;     71.858123;           0;     0.97
    19;     41.974555;           0;     0.95
    20;     54.502782;           1;    -0.01
    21;     73.748302;           0;     0.94
    22;     60.876330;           0;     0.95
    23;     51.690987;           0;     0.93
    24;     72.373677;           0;     0.96
    25;     76.513242;           0;     0.92
    26;     51.409801;           0;     0.92
    27;     29.383770;           0;     0.90
    28;     54.065422;           0;     0.96
    29;     53.753003;           0;     0.94
    30;    101.366817;           0;     0.96
    31;    154.729332;           0;     0.95
    32;     90.353783;           0;     0.91
    33;     78.262827;           0;     0.96
    34;    121.002830;           0;     0.95
    35;     99.585945;           1;    -0.01
    36;    107.521623;           0;     0.91
    37;     69.030662;           0;     0.93
    38;     47.160758;           0;     0.91
    39;     98.851738;           0;     0.95
    40;     67.234211;           0;     0.93
    41;    150.089976;           0;     0.92
    42;     50.003881;           0;     0.94
    43;     57.814590;           0;     0.95
    44;     51.128617;           0;     0.93
    45;     66.359374;           0;     0.94
    46;     55.065150;           0;     0.87
    47;     29.524316;           0;     0.95
    48;     63.578861;           1;    -0.01
    49;     46.410933;           1;    -0.01
    50;     61.079363;           2;    -0.01
    51;     58.501846;           0;     0.95
    52;     43.255508;           0;     0.95
    53;     85.417390;           0;     0.95
    54;     52.612688;           0;     0.98
    55;     70.686523;           0;     0.93
    56;     88.104302;           0;     0.89
    57;     66.906163;           0;     0.91
    58;     26.634368;           0;     0.93
    59;     43.396060;           0;     0.95
    60;     73.045344;           0;     0.92
    61;     54.159155;           0;     0.91
    62;     53.003178;           0;     0.91
    63;     74.498127;           0;     0.94
    64;     58.080152;           0;     0.97
    65;     71.873698;           0;     0.92
    66;     52.565822;           0;     0.94
    67;     84.105245;           0;     0.94
    68;     46.114127;           0;     0.94
    69;     65.828290;           0;     0.93
    70;     72.186167;           0;     0.98
    71;     50.066325;           0;     0.92
    72;     84.308324;           0;     0.93
    73;     58.173876;           0;     0.93
    74;     41.599562;           0;     0.94
    75;     45.161265;           0;     0.89
    76;     81.371466;           0;     0.92
    77;     85.698624;           0;     0.95
    78;     84.230211;           1;    -0.01
    79;     36.460190;           0;     0.93
    80;     61.797986;           0;     0.95
    81;     75.576001;           0;     0.93
    82;     51.534811;           0;     0.92
    83;     79.356364;           1;    -0.01
    84;     39.443861;           0;     0.96
    85;     64.359884;           0;     0.91
    86;     57.892700;           0;     0.95
    87;     42.036999;           0;     0.92
    88;     68.999380;           0;     0.93
    89;     61.110691;           0;     0.94
    90;    105.381459;           0;     0.92
    91;     52.518914;           0;     0.90
    92;    119.628111;           0;     0.91
    93;    109.927309;           0;     0.95
    94;     59.361057;           0;     0.96
    95;     74.654302;           0;     0.97
    96;     43.333614;           0;     0.96
    97;     40.912266;           0;     0.97
    98;     83.339842;           0;     0.94
    99;    104.225522;           0;     0.95
