Graph#  Reduction Time  Kern.Size  Accuracy
     0;     26.384429;           0;     0.86
     1;     15.246419;           0;     0.88
     2;     51.519150;           0;     0.86
     3;     26.884313;           0;     0.93
     4;     28.102826;           0;     0.93
     5;     25.947033;           0;     0.87
     6;     16.621053;           0;     0.91
     7;     32.008107;           0;     0.91
     8;     26.368808;           0;     0.90
     9;     28.602699;           0;     0.93
    10;     56.111866;           0;     0.91
    11;     38.647130;           0;     0.93
    12;     29.118161;           0;     0.91
    13;     34.773139;           1;    -0.01
    14;     62.657200;           0;     0.89
    15;     99.617227;           0;     0.86
    16;     69.936695;           0;     0.90
    17;     38.975215;           0;     0.87
    18;     40.990332;           0;     0.88
    19;     33.335962;           0;     0.91
    20;     59.735975;           0;     0.90
    21;     47.426322;           0;     0.91
    22;     42.083909;           0;     0.88
    23;     22.432192;           0;     0.93
    24;     56.205592;           0;     0.89
    25;     58.673676;           0;     0.85
    26;     42.458778;           0;     0.88
    27;     21.494950;           0;     0.83
    28;     48.504273;           0;     0.87
    29;     25.697052;           0;     0.86
    30;     26.212592;           0;     0.88
    31;     35.226102;           0;     0.85
    32;     12.340851;           1;    -0.01
    33;     32.351820;           0;     0.89
    34;     21.291832;           0;     0.87
    35;     83.021422;           0;     0.84
    36;     68.655795;           0;     0.93
    37;     82.166423;           0;     0.94
    38;     52.172731;           1;    -0.01
    39;     28.855826;           0;     0.86
    40;     19.576735;           1;    -0.01
    41;     45.605056;           0;     0.84
    42;     71.953858;           0;     0.89
    43;     44.851069;           0;     0.86
    44;     46.393947;           0;     0.90
    45;     54.357878;           0;     0.92
    46;     30.573201;           0;     0.91
    47;     45.580350;           0;     0.82
    48;     31.582606;           0;     0.88
    49;     42.083512;           0;     0.90
    50;     21.878505;           0;     0.86
    51;     61.592355;           0;     0.88
    52;     37.365088;           0;     0.86
    53;     34.889663;           0;     0.90
    54;     93.236767;           0;     0.82
    55;     64.161952;           0;     0.89
    56;     35.949023;           0;     0.94
    57;     45.459404;           0;     0.93
    58;     34.754112;           2;    -0.01
    59;     57.348652;           0;     0.86
    60;     69.747493;           0;     0.86
    61;     51.611918;           0;     0.95
    62;     57.323143;           0;     0.81
    63;     40.537354;           0;     0.86
    64;     29.914848;           1;    -0.01
    65;     40.240549;           0;     0.89
    66;     38.037941;           0;     0.92
    67;     35.054268;           0;     0.89
    68;     37.694270;           0;     0.89
    69;     31.133355;           0;     0.91
    70;     14.746539;           0;     0.87
    71;     23.025799;           0;     0.91
    72;     38.975222;           0;     0.86
    73;     29.571179;           0;     0.86
    74;     27.946602;           0;     0.85
    75;     24.259886;           0;     0.90
    76;     45.270616;           1;    -0.01
    77;     35.444802;           0;     0.89
    78;     55.346376;           0;     0.90
    79;     31.555134;           0;     0.88
    80;     44.661345;           0;     0.88
    81;     33.226621;           0;     0.89
    82;     33.226527;           0;     0.91
    83;     21.260685;           0;     0.80
    84;     40.802914;           0;     0.91
    85;     26.384387;           1;    -0.01
    86;     36.444567;           0;     0.92
    87;     26.509399;           0;     0.91
    88;     29.711770;           0;     0.88
    89;     13.699948;           0;     0.80
    90;     38.803345;           0;     0.89
    91;     19.979723;           0;     0.92
    92;     24.259887;           0;     0.86
    93;     41.271595;           0;     0.87
    94;     57.314663;           1;    -0.01
    95;     56.096199;           0;     0.87
    96;     43.239836;           0;     0.90
    97;     41.599648;           0;     0.89
    98;     29.040051;           0;     0.88
    99;     28.571375;           0;     0.93
